ticker,name,market,sector,index
DDT,Dillard's Capital Trust I,US,,USALL
DE,Deere & Company Common Stock,US,,USALL
DEA,"Easterly Government Properties, Inc. Common Stock",US,,USALL
DEC,Diversified Energy Company Common Stock,US,,USALL
DECK,Deckers Outdoor Corporation Common Stock,US,,USALL
DEI,"Douglas Emmett, Inc. Common Stock",US,,USALL
DELL,Dell Technologies Inc. Class C Common Stock,US,,USALL
DEO,Diageo plc Common Stock,US,,USALL
DERM,Journey Medical Corporation - Common Stock,US,,USALL
DETX,"Liberty Defense Holdings, Ltd. - Common Shares",US,,USALL
DFDV,DeFi Development Corp. - Common Stock,US,,USALL
DFH,"Dream Finders Homes, Inc. Class A Common Stock",US,,USALL
DFIN,"Donnelley Financial Solutions, Inc. Common Stock",US,,USALL
DFSC,"DEFSEC Technologies Inc. - common stock, no R/S concurrent with offering",US,,USALL
DFTX,"Definium Therapeutics, Inc.  - Common Shares",US,,USALL
DG,Dollar General Corporation Common Stock,US,,USALL
DGAC,Disciplined Growth Acquisition Corporation Class A Ordinary Shares,US,,USALL
DGICA,"Donegal Group, Inc. - Class A Common Stock",US,,USALL
DGICB,"Donegal Group, Inc. - Class B Common Stock",US,,USALL
DGII,Digi International Inc. - Common Stock,US,,USALL
DGNX,Diginex Limited - Ordinary Shares,US,,USALL
DGP,"DB Gold Double Long ETN due February 15, 2038",US,,USALL
DGX,Quest Diagnostics Incorporated Common Stock,US,,USALL
DGXX,Digi Power X Inc. - Common Subordinate Voting Shares,US,,USALL
DGZ,"DB Gold Short ETN due February 15, 2038",US,,USALL
DHC,Diversified Healthcare Trust  - Common Shares of Beneficial Interest,US,,USALL
DHF,BNY Mellon High Yield Strategies Fund Common Stock,US,,USALL
DHI,"D.R. Horton, Inc. Common Stock",US,,USALL
DHR,Danaher Corporation Common Stock,US,,USALL
DHT,"DHT Holdings, Inc.",US,,USALL
DHX,"DHI Group, Inc. Common Stock",US,,USALL
DHY,Credit Suisse High Yield Credit Fund Common Stock,US,,USALL
DIBS,"1stdibs.com, Inc. - Common Stock",US,,USALL
DIN,"Dine Brands Global, Inc. Common Stock",US,,USALL
DINO,HF Sinclair Corporation Common Stock,US,,USALL
DIOD,Diodes Incorporated - Common Stock,US,,USALL
DIS,Walt Disney Company (The) Common Stock,US,,USALL
DIT,AMCON Distributing Company Common Stock,US,,USALL
DJCO,Daily Journal Corp. (S.C.) - Common Stock,US,,USALL
DJP,iPath Bloomberg Commodity Index Total Return ETN,US,,USALL
DJT,Trump Media & Technology Group Corp. - Common Stock,US,,USALL
DK,"Delek US Holdings, Inc. Common Stock",US,,USALL
DKI,DarkIris Inc. - Class A Ordinary Shares,US,,USALL
DKNG,DraftKings Inc. - Class A Common Stock,US,,USALL
DKS,Dick's Sporting Goods Inc Common Stock,US,,USALL
DLB,Dolby Laboratories Common Stock,US,,USALL
DLHC,DLH Holdings Corp. - Common Stock,US,,USALL
DLO,DLocal Limited - Class A Common Shares,US,,USALL
DLPN,"Dolphin Entertainment, Inc. - Common Stock",US,,USALL
DLR,"Digital Realty Trust, Inc. Common Stock",US,,USALL
DLTH,Duluth Holdings Inc. - Class B Common Stock,US,,USALL
DLTR,"Dollar Tree, Inc. - Common Stock",US,,USALL
DLX,Deluxe Corporation Common Stock,US,,USALL
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,US,,USALL
DMA,Destra Multi-Alternative Fund Common Stock,US,,USALL
DMAA,Drugs Made In America Acquisition Corp. - Ordinary Shares,US,,USALL
DMAC,DiaMedica Therapeutics Inc. - Common Stock,US,,USALL
DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc. Common Stock",US,,USALL
DMC,Del Monte Corporation Ordinary Shares,US,,USALL
DMII,Drugs Made In America Acquisition II Corp. - Ordinary Shares,US,,USALL
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,US,,USALL
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",US,,USALL
DMRC,Digimarc Corporation - Common Stock,US,,USALL
DNA,"Ginkgo Bioworks Holdings, Inc. Class A Common Stock",US,,USALL
DNLI,Denali Therapeutics Inc. - Common Stock,US,,USALL
DNMX,Dynamix Corporation III - Class A Ordinary Shares,US,,USALL
DNN,Denison Mines Corp Ordinary Shares (Canada),US,,USALL
DNOW,DNOW Inc. Common Stock,US,,USALL
DNP,"DNP Select Income Fund, Inc. Common Stock",US,,USALL
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",US,,USALL
DNUT,"Krispy Kreme, Inc. - Common Stock",US,,USALL
DOC,"Healthpeak Properties, Inc. Common Stock",US,,USALL
DOCN,"DigitalOcean Holdings, Inc. Common Stock",US,,USALL
DOCS,"Doximity, Inc. Class A Common Stock",US,,USALL
DOCU,"DocuSign, Inc. - Common Stock",US,,USALL
DOGZ,Dogness (International) Corporation - Class A Common Stock,US,,USALL
DOLE,Dole plc Ordinary Shares,US,,USALL
DOMH,Dominari Holdings Inc. - Common Stock,US,,USALL
DOMO,"Domo, Inc. - Class B Common Stock",US,,USALL
DOO,BRP Inc. - Common Subordinate Voting Shares,US,,USALL
DORM,"Dorman Products, Inc. - Common Stock",US,,USALL
DOUG,Douglas Elliman Inc. Common Stock,US,,USALL
DOV,Dover Corporation Common Stock,US,,USALL
DOW,Dow Inc. Common Stock,US,,USALL
DOX,Amdocs Limited - Ordinary Shares,US,,USALL
DPC,DPC Holdings PLC Ordinary Shares,US,,USALL
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,US,,USALL
DPRO,Draganfly Inc. - Common Shares,US,,USALL
DPU,Top KingWin Ltd - Class A Ordinary Shares,US,,USALL
DPZ,Domino's Pizza Inc - Common Stock,US,,USALL
DRH,Diamondrock Hospitality Company - Common Stock,US,,USALL
DRI,"Darden Restaurants, Inc. Common Stock",US,,USALL
DRIO,DarioHealth Corp. - Common Stock,US,,USALL
DRMA,"Dermata Therapeutics, Inc. - Common Stock",US,,USALL
DRS,"Leonardo DRS, Inc. - Common Stock",US,,USALL
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,US,,USALL
DRUG,Bright Minds Biosciences Inc. - common stock,US,,USALL
DRVN,Driven Brands Holdings Inc. - Common Stock,US,,USALL
DSAC,Daedalus Special Acquisition Corp. - Class A Ordinary Shares,US,,USALL
DSGN,"Design Therapeutics, Inc. - Common Stock",US,,USALL
DSGR,"Distribution Solutions Group, Inc. - Common Stock",US,,USALL
DSGX,The Descartes Systems Group Inc. - Common Stock,US,,USALL
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,US,,USALL
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc. Common Stock",US,,USALL
DSP,Viant Technology Inc. - common stock,US,,USALL
DSS,"DSS, Inc. Common Stock",US,,USALL
DSU,"Blackrock Debt Strategies Fund, Inc. Common Stock",US,,USALL
DSWL,"Deswell Industries, Inc. - Common Shares",US,,USALL
DSX,Diana Shipping inc. common stock,US,,USALL
DSY,Big Tree Cloud Holdings Limited - Class A Ordinary Shares,US,,USALL
DT,"Dynatrace, Inc. Common Stock",US,,USALL
DTCX,"Datacentrex, Inc. - Common Stock",US,,USALL
DTE,DTE Energy Company Common Stock,US,,USALL
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,US,,USALL
DTI,Drilling Tools International Corporation  - Common Stock,US,,USALL
DTIL,"Precision BioSciences, Inc. - Common Stock",US,,USALL
DTM,"DT Midstream, Inc. Common Stock",US,,USALL
DTSQ,DT Cloud Star Acquisition Corporation - Ordinary Shares,US,,USALL
DTST,Data Storage Corporation - Common Stock,US,,USALL
DUK,Duke Energy Corporation (Holding Company) Common Stock,US,,USALL
DUKR,DUKE Robotics Corp. - Common Stock,US,,USALL
DUOL,"Duolingo, Inc. - Class A Common Stock",US,,USALL
DUOT,"Duos Technologies Group, Inc. - Common Stock",US,,USALL
DV,"DoubleVerify Holdings, Inc. Common Stock",US,,USALL
DVA,DaVita Inc. Common Stock,US,,USALL
DVN,Devon Energy Corporation Common Stock,US,,USALL
DWSN,Dawson Geophysical Company - Common Stock,US,,USALL
DWTX,"Dogwood Therapeutics, Inc.  - Common Stock",US,,USALL
DX,"Dynex Capital, Inc. Common Stock",US,,USALL
DXC,DXC Technology Company Common Stock,US,,USALL
DXCM,"DexCom, Inc. - Common Stock",US,,USALL
DXPE,"DXP Enterprises, Inc. - Common Stock",US,,USALL
DXR,Daxor Corporation - Closed End Fund,US,,USALL
DXST,Decent Holding Inc. - Class A Ordinary Shares,US,,USALL
DXYZ,Destiny Tech100 Inc. Common Stock,US,,USALL
DY,"Dycom Industries, Inc. Common Stock",US,,USALL
DYAI,"Dyadic International, Inc. - Common Stock",US,,USALL
DYN,"Dyne Therapeutics, Inc. - Common Stock",US,,USALL
DYNC,Dynamix Corporation - Class A Ordinary Share,US,,USALL
DYOR,Insight Digital Partners II - Class A Ordinary Shares,US,,USALL
DZZ,"DB Gold Double Short ETN due February 15, 2038",US,,USALL
E,ENI S.p.A. Common Stock,US,,USALL
EAD,Allspring Income Opportunities Fund Common Shares,US,,USALL
EAF,GrafTech International Ltd. Common Stock,US,,USALL
EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066",US,,USALL
EARN,Ellington Credit Company Common Shares of Beneficial Interest,US,,USALL
EAT,"Brinker International, Inc. Common Stock",US,,USALL
EBAY,eBay Inc. - Common Stock,US,,USALL
EBC,"Eastern Bankshares, Inc. - Common Stock",US,,USALL
EBF,"Ennis, Inc. Common Stock",US,,USALL
EBMT,"Eagle Bancorp Montana, Inc. - Common Stock",US,,USALL
EBON,Ebang International Holdings Inc. - Class A Ordinary Shares,US,,USALL
EBS,Emergent BioSolutions Inc. Common Stock,US,,USALL
ECAT,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,US,,USALL
ECBK,"ECB Bancorp, Inc. - Common Stock",US,,USALL
ECC,Eagle Point Credit Company Common Share of Beneficial Interest,US,,USALL
ECF,Ellsworth Growth and Income Fund Ltd.,US,,USALL
ECG,"Everus Construction Group, Inc. Common Stock",US,,USALL
ECHO,EchoStar Corporation - Common stock,US,,USALL
ECL,Ecolab Inc. Common Stock,US,,USALL
ECO,Okeanis Eco Tankers Corp. Common Stock,US,,USALL
ECOR,"electroCore, Inc. - Common Stock",US,,USALL
ECPG,Encore Capital Group Inc - Common Stock,US,,USALL
ECVT,Ecovyst Inc. Common Stock,US,,USALL
ECX,ECARX Holdings Inc. - Class A Ordinary shares,US,,USALL
ED,"Consolidated Edison, Inc. Common Stock",US,,USALL
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Common Stock",US,,USALL
EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,US,,USALL
EDHL,Everbright Digital Holding Limited - Ordinary Shares,US,,USALL
EDIT,"Editas Medicine, Inc. - Common Stock",US,,USALL
EDRY,EuroDry Ltd. - Common Shares,US,,USALL
EDSA,"Edesa Biotech, Inc. - Common Shares",US,,USALL
EDTK,Skillful Craftsman Education Technology Limited - Ordinary Share,US,,USALL
EDU,"New Oriental Education & Technology Group, Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands)",US,,USALL
EDUC,Educational Development Corporation - Common Stock,US,,USALL
EDVA,"Endovia Health Sciences, Inc. Common Stock",US,,USALL
EE,"Excelerate Energy, Inc. Class A Common Stock",US,,USALL
EEA,"The European Equity Fund, Inc. Common Stock",US,,USALL
EEFT,"Euronet Worldwide, Inc. - Common Stock",US,,USALL
EEIQ,EpicQuest Education Group International Limited - Common Stock,US,,USALL
EFC,Ellington Financial Inc. Common Stock,US,,USALL
EFOI,"Energy Focus, Inc. - Common Stock",US,,USALL
EFOR,"Everforth, Inc. Common Stock",US,,USALL
EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,US,,USALL
EFSC,Enterprise Financial Services Corporation - Common Stock,US,,USALL
EFSI,Eagle Financial Services Inc - Common Stock,US,,USALL
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,US,,USALL
EFTY,"Etoiles Capital Group Co., Ltd. - Class A Ordinary Shares",US,,USALL
EFX,"Equifax, Inc. Common Stock",US,,USALL
EFXT,Enerflex Ltd Common Shares,US,,USALL
EG,"Everest Group, Ltd. Common Stock",US,,USALL
EGAN,eGain Corporation - Common Stock,US,,USALL
EGBN,"Eagle Bancorp, Inc. - Common Stock",US,,USALL
EGG,Enigmatig Limited Class A Ordinary Shares,US,,USALL
EGHA,EGH Acquisition Corp. - Class A ordinary shares,US,,USALL
EGHT,8x8 Inc - Common stock,US,,USALL
EGO,Eldorado Gold Corporation Ordinary Shares,US,,USALL
EGP,"EastGroup Properties, Inc. Common Stock",US,,USALL
EGY,"VAALCO Energy, Inc.  Common Stock",US,,USALL
EH,EHang Holdings Limited - ADS,US,,USALL
EHC,Encompass Health Corporation Common Stock,US,,USALL
EHGO,Eshallgo Inc. - Class A Ordinary Shares,US,,USALL
EHI,Western Asset Global High Income Fund Inc Common Stock,US,,USALL
EHLD,Euroholdings Ltd. - Common Stock,US,,USALL
EHTH,"eHealth, Inc. - Common Stock",US,,USALL
EIC,Eagle Point Income Company Common Shares of Beneficial Interest,US,,USALL
EIG,Employers Holdings Inc Common Stock,US,,USALL
EIKN,"Eikon Therapeutics, Inc. - Common Stock",US,,USALL
EIM,"Eaton Vance Municipal Bond Fund Common Shares of Beneficial Interest, $.01 par value",US,,USALL
EIX,Edison International Common Stock,US,,USALL
EL,"Estee Lauder Companies, Inc. (The) Common Stock",US,,USALL
ELA,Envela Corporation Common Stock,US,,USALL
ELAB,PMGC Holdings Inc. - Common Stock,US,,USALL
ELAN,Elanco Animal Health Incorporated Common Stock,US,,USALL
ELC,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",US,,USALL
ELDN,"Eledon Pharmaceuticals, Inc. - Common Stock",US,,USALL
ELE,Elemental Royalty Corporation - Common Stock,US,,USALL
ELF,"e.l.f. Beauty, Inc. Common Stock",US,,USALL
ELLO,Ellomay Capital Ltd Ordinary Shares (Israel),US,,USALL
ELMD,"Electromed, Inc. Common Stock",US,,USALL
ELME,Elme Communities Common Stock,US,,USALL
ELMT,The Elmet Group Co. - Common Stock,US,,USALL
ELOG,Eastern International Ltd. - Ordinary Shares,US,,USALL
ELOX,"Eloxx Pharmaceuticals, Inc. - Common Stock",US,,USALL
ELPW,Elong Power Holding Limited - Class A Ordinary Shares,US,,USALL
ELS,"Equity Lifestyle Properties, Inc. Common Stock",US,,USALL
ELTK,Eltek Ltd. - Ordinary Shares,US,,USALL
ELTX,"Elicio Therapeutics, Inc. - Common Stock",US,,USALL
ELV,"Elevance Health, Inc. Common Stock",US,,USALL
ELVA,Electrovaya Inc. - Common Shares,US,,USALL
ELVN,"Enliven Therapeutics, Inc.  - Common Stock",US,,USALL
ELWT,"Elauwit Connection, Inc. - Common Stock",US,,USALL
EMA,Emera Incorporated Common Shares,US,,USALL
EMAT,Evolution Metals & Technologies Corp. - Common Stock,US,,USALL
EMBC,Embecta Corp. - Common Stock,US,,USALL
EMBJ,Embraer S.A. Common Stock,US,,USALL
EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,US,,USALL
EME,"EMCOR Group, Inc. Common Stock",US,,USALL
EMF,Templeton Emerging Markets Fund Common Stock,US,,USALL
EMIS,Emmis Acquisition Corp. - Class A Ordinary Share,US,,USALL
EML,Eastern Company (The) - Common Stock,US,,USALL
EMN,Eastman Chemical Company Common Stock,US,,USALL
EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,US,,USALL
EMP,"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",US,,USALL
EMPD,Empery Digital Inc. - Common stock,US,,USALL
EMR,Emerson Electric Company Common Stock,US,,USALL
ENB,Enbridge Inc Common Stock,US,,USALL
ENGN,enGene Therapeutics Inc. - Common Stock,US,,USALL
ENGS,Energys Group Limited - Ordinary Shares,US,,USALL
ENHA,Enhanced Group Inc. Class A Common Stock,US,,USALL
ENJ,"Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due December 1, 2052",US,,USALL
ENLT,Enlight Renewable Energy Ltd. - Ordinary Shares,US,,USALL
ENLV,Enlivex Ltd. - Ordinary Shares,US,,USALL
ENO,"Entergy New Orleans, LLC First Mortgage Bonds, 5.50% Series due April 1, 2066",US,,USALL
ENOV,Enovis Corporation Common Stock,US,,USALL
ENPH,"Enphase Energy, Inc. - Common Stock",US,,USALL
ENR,"Energizer Holdings, Inc. Common Stock",US,,USALL
ENS,EnerSys Common Stock,US,,USALL
ENSG,"The Ensign Group, Inc. - Common Stock",US,,USALL
ENTA,"Enanta Pharmaceuticals, Inc. - Common Stock",US,,USALL
ENTG,"Entegris, Inc. - Common Stock",US,,USALL
ENTX,Entera Bio Ltd. - Ordinary Shares,US,,USALL
ENVA,"Enova International, Inc. Common Stock",US,,USALL
ENVB,"Enveric Biosciences, Inc.  - Common Stock",US,,USALL
ENVX,Enovix Corporation - Common Stock,US,,USALL
EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest,US,,USALL
EOG,"EOG Resources, Inc. Common Stock",US,,USALL
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,US,,USALL
EOLS,"Evolus, Inc. - Common Stock",US,,USALL
EONR,EON Resources Inc. Class A Common Stock,US,,USALL
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,US,,USALL
EOSE,"Eos Energy Enterprises, Inc. - Common Stock",US,,USALL
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,US,,USALL
EP,Empire Petroleum Corporation Common Stock,US,,USALL
EPAC,Enerpac Tool Group Corp. Common Stock,US,,USALL
EPAM,"EPAM Systems, Inc. Common Stock",US,,USALL
EPC,Edgewell Personal Care Company Common Stock,US,,USALL
EPD,Enterprise Products Partners L.P. Common Stock,US,,USALL
EPM,"Evolution Petroleum Corporation, Inc. Common Stock",US,,USALL
EPR,EPR Properties Common Stock,US,,USALL
EPRT,"Essential Properties Realty Trust, Inc. Common Stock",US,,USALL
EPRX,Eupraxia Pharmaceuticals Inc. - Common Stock,US,,USALL
EPSM,Epsium Enterprise Limited - Class A Ordinary Shares,US,,USALL
EPSN,Epsilon Energy Ltd. - Common Shares,US,,USALL
EQ,"Equillium, Inc. - Common Stock",US,,USALL
EQBK,"Equity Bancshares, Inc. Class A Common Stock",US,,USALL
EQH,"Equitable Holdings, Inc. Common Stock",US,,USALL
EQIX,"Equinix, Inc. - Common Stock",US,,USALL
EQNR,Equinor ASA,US,,USALL
EQPT,EquipmentShare.com Inc - Class A Common Stock,US,,USALL
EQS,"Equus Total Return, Inc. Common Stock",US,,USALL
EQT,EQT Corporation Common Stock,US,,USALL
EQX,Equinox Gold Corp. Common Shares,US,,USALL
ERAS,"Erasca, Inc. - Common Stock",US,,USALL
ERC,Allspring Multi-Sector Income Fund Common Stock,US,,USALL
ERH,Allspring Utilities and High Income Fund Common Shares,US,,USALL
ERIE,Erie Indemnity Company - Class A Common Stock,US,,USALL
ERII,"Energy Recovery, Inc. - Common Stock",US,,USALL
ERNA,Ernexa Therapeutics Inc. - Common Stock,US,,USALL
ERO,Ero Copper Corp. Common Shares,US,,USALL
EROC,"ERock, Inc. Class A Common Stock",US,,USALL
EROK,"EagleRock Land, LLC Class A shares representing limited liability company interests",US,,USALL
ES,Eversource Energy (D/B/A) Common Stock,US,,USALL
ESAB,ESAB Corporation Common Stock,US,,USALL
ESCA,"Escalade, Incorporated - Common Stock",US,,USALL
ESE,ESCO Technologies Inc. Common Stock,US,,USALL
ESEA,Euroseas Ltd. - Common Stock,US,,USALL
ESI,Element Solutions Inc. Common Stock,US,,USALL
ESLT,Elbit Systems Ltd. - Ordinary Shares,US,,USALL
ESNT,Essent Group Ltd. Common Shares,US,,USALL
ESOA,Energy Services of America Corporation - Common Stock,US,,USALL
ESP,Espey Mfg. & Electronics Corp. Common Stock,US,,USALL
ESQ,"Esquire Financial Holdings, Inc. - Common Stock",US,,USALL
ESRT,"Empire State Realty Trust, Inc. Class A Common Stock",US,,USALL
ESS,"Essex Property Trust, Inc. Common Stock",US,,USALL
ESTA,Establishment Labs Holdings Inc. - Common Shares,US,,USALL
ESTC,Elastic N.V. Ordinary Shares,US,,USALL
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,US,,USALL
ETD,Ethan Allen Interiors Inc. Common Stock,US,,USALL
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,US,,USALL
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,US,,USALL
ETN,"Eaton Corporation, PLC Ordinary Shares",US,,USALL
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,US,,USALL
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",US,,USALL
ETOR,eToro Group Ltd. - Class A Common Shares,US,,USALL
ETR,Entergy Corporation Common Stock,US,,USALL
ETS,Elite Express Holding Inc. - Class A Common Stock,US,,USALL
ETSS,Energy Transition Special Opportunities Class A Ordinary Shares,US,,USALL
ETSY,"Etsy, Inc. Common Stock",US,,USALL
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,US,,USALL
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,US,,USALL
ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,US,,USALL
ETY,"Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,",US,,USALL
EU,enCore Energy Corp. - Common Stock,US,,USALL
EUDA,Euda Health Holdings Limited - Ordinary Shares,US,,USALL
EVAC,EQV Ventures Acquisition Corp. II Class A Ordinary Shares,US,,USALL
EVC,Entravision Communications Corporation Common Stock,US,,USALL
EVCM,EverCommerce Inc. - Common Stock,US,,USALL
EVER,"EverQuote, Inc. - Class A Common Stock",US,,USALL
EVEX,"Eve Holding, Inc. Common Stock",US,,USALL
EVF,Eaton Vance Senior Income Trust Common Stock,US,,USALL
