signal_id,first_seen,ticker,name,market,index,sector,kind,grade,status_at_signal,confirmed,stage,trend_score,stage2_readiness,stage4_readiness,mansfield_rs,sector_rs,rs_vs_sector,group_factor,regime,close_at_signal,trigger,stop,t1,t2,risk_pct,t1_r,signal_age_weeks,event_status,days_to_event,event_near_signal,liquidity_status,adv_gbp,last_seen,weeks_tracked,last_close,high_since,low_since,triggered,triggered_on,stopped,stopped_on,hit_t1,hit_t1_on,r_peak,r_now,outcome,exc_4w,exc_13w,exc_26w
HANA.L@2026-08-10,2026-08-24,HANA.L,Hansa Investment Company,UK,FTSE250,Investment Trusts,stage2_breakout,D,live,False,Stage 2,69.6,55.9,6.0,8.9284,32.2009,-21.8403,0.88,Bull,330.0,337.869,297.3247,406.0164,462.8296,12.0,1.68,2,unknown,,,ok,414730.1630140381,2026-08-31,1.0,330.0,334.45,319.0,False,,False,,False,,,,watching,,,
HVPE.L@2026-08-10,2026-08-24,HVPE.L,HarbourVest Global Private Equity,UK,FTSE250,Equity Investments,stage2_breakout,D,live,False,Stage 2,17.0,62.5,30.2,0.5527,,,1.0,Bull,3380.0,3532.3807,3197.1193,4192.408,4746.3343,9.49,1.97,2,unknown,,,ok,4256180.535,2026-08-31,1.0,3340.0,3430.0,3300.0,False,,False,,False,,,,watching,,,
HAS.L@2026-08-10,2026-08-24,HAS.L,Hays,UK,FTSE250,Industrials,stage2_breakout,D,late,False,Stage 2,78.2,16.9,3.3,48.6698,54.0395,-30.6488,0.88,Bull,76.8499984741211,74.3965,65.4689,116.5344,151.4947,12.0,4.72,2,clear,186.0,False,ok,2024912.163467396,2026-08-31,1.0,69.8,78.45,67.8,True,2026-08-24,False,,False,,0.45,-0.51,open,,,
HICL.L@2026-08-03,2026-08-24,HICL.L,HICL Infrastructure Company,UK,FTSE250,Investment Trusts,stage2_breakout,D,live,False,Stage 2,43.6,51.2,19.2,3.3534,32.2009,-26.3982,0.88,Bull,137.39999389648438,142.1019,127.4515,167.5925,188.8836,10.31,1.74,3,clear,93.0,False,ok,5229308.9860206,2026-08-31,1.0,135.2,140.8,133.0,False,,False,,False,,,,watching,,,
HFG.L@2026-08-03,2026-08-24,HFG.L,Hilton Food Group,UK,FTSE250,Consumer Staples,stage2_breakout,D,late,False,Stage 2,73.8,47.5,0.7,6.907,3.7986,3.1357,1.15,Bull,636.0,629.1242,553.6293,794.6143,933.3857,12.0,2.19,3,event_ahead,10.0,False,ok,1064072.7917099,2026-08-31,1.0,698.0,738.0,612.956,True,2026-08-24,False,,False,,1.44,0.91,open,,,
JMAT.L@2026-08-17,2026-08-24,JMAT.L,Johnson Matthey,UK,FTSE250,Materials,stage4_breakdown,C,late,True,Stage 4,-72.0,2.0,64.2,-22.8101,13.1178,-32.4904,0.88,Bull,2276.0,2162.2853,2421.7595,1208.7617,396.5711,12.0,3.67,1,clear,87.0,False,ok,11890822.933354735,2026-08-31,1.0,2292.0,2311.9609,2218.0,False,,False,,False,,,,watching,,,
JAM.L@2026-08-03,2026-08-24,JAM.L,JPMorgan American Investment Trust,UK,FTSE250,Investment Trusts,stage2_breakout,D,failed,False,Stage 1 to 2,12.1,54.0,26.9,-1.0794,32.2009,-29.7921,0.88,Bull,1218.0,1267.1256,1164.8053,1475.0465,1648.7065,8.07,2.03,3,unknown,,,ok,2813941.168911011,2026-08-31,1.0,1212.0,1222.0,1192.75,False,,False,,False,,,,watching,,,
JCH.L@2026-08-03,2026-08-24,JCH.L,JPMorgan Claverhouse Investment Trust,UK,FTSE250,Investment Trusts,stage2_breakout,D,live,False,Stage 2,35.9,52.8,17.0,3.5443,32.2009,-26.2723,0.88,Bull,978.0,993.6776,894.2428,1167.8255,1313.2859,10.01,1.75,3,unknown,,,ok,665652.1336365967,2026-08-31,1.0,964.0,986.0,956.0,False,,False,,False,,,,watching,,,
JGGI.L@2026-08-03,2026-08-24,JGGI.L,JPMorgan Global Growth & Income,UK,FTSE250,Investment Trusts,stage2_breakout,D,failed,False,Stage 1 to 2,13.9,53.5,28.0,-1.0653,32.2009,-29.9926,0.88,Bull,620.0,645.4713,583.906,752.3761,841.5281,9.54,1.74,3,unknown,,,ok,6270927.103033692,2026-08-31,1.0,613.5,623.0,605.5,False,,False,,False,,,,watching,,,
KIE.L@2026-08-10,2026-08-24,KIE.L,Kier Group,UK,FTSE250,Industrials,stage2_breakout,D,late,False,Stage 2,68.6,49.5,5.4,11.165,54.0395,-45.0598,0.88,Bull,261.79998779296875,267.8033,235.6669,340.4227,401.8809,12.0,2.26,2,event_ahead,22.0,False,ok,2417090.538351471,2026-08-31,1.0,252.8,263.0,245.6,False,,False,,False,,,,watching,,,
LWDB.L@2026-08-03,2026-08-24,LWDB.L,Law Debenture,UK,FTSE250,Investment Trusts,stage2_breakout,D,live,False,Stage 2,41.1,49.2,19.9,4.2519,32.2009,-25.4437,0.88,Bull,1254.0,1299.8444,1170.7164,1570.0735,1794.1323,9.93,2.09,3,unknown,,,ok,2001291.447499756,2026-08-31,1.0,1232.0,1262.0,1228.0,False,,False,,False,,,,watching,,,
MRCH.L@2026-08-03,2026-08-24,MRCH.L,Merchants Trust,UK,FTSE250,Investment Trusts,stage2_breakout,D,live,False,Stage 2,46.9,61.7,13.0,4.6975,32.2009,-25.3148,0.88,Bull,684.0,692.0179,622.9087,815.1323,917.6382,9.99,1.78,3,unknown,,,ok,1287326.1589382323,2026-08-31,1.0,676.0,691.0,672.0,False,,False,,False,,,,watching,,,
GROW.L@2026-08-24,2026-08-24,GROW.L,Molten Ventures,UK,FTSE250,Financials,stage2_breakout,D,late,False,Stage 2,77.5,28.1,4.5,29.5015,5.961,22.5696,1.15,Bull,707.0,712.649,627.1311,970.6,1187.08,12.0,3.02,0,clear,91.0,False,ok,4259092.794,2026-08-31,1.0,683.0,717.0,631.5,True,2026-08-24,False,,False,,0.05,-0.35,open,,,
MGAM.L@2026-08-03,2026-08-24,MGAM.L,Morgan Advanced Materials,UK,FTSE250,Industrials,stage2_breakout,C,live,True,Stage 1 to 2,38.6,38.0,8.1,2.3327,54.0395,-49.2359,0.88,Bull,241.0,264.9615,233.1661,417.6,542.88,12.0,4.8,3,event_driven,190.0,True,ok,2167075.4945098115,2026-08-31,1.0,247.0,247.0,231.5,False,,False,,False,,,,watching,,,
OXB.L@2026-08-03,2026-08-24,OXB.L,Oxford Biomedica,UK,FTSE250,Health Care,stage4_breakdown,C,late,True,Stage 4,-78.6,1.7,65.0,-22.5628,-2.3171,-20.511,0.88,Bull,524.0,425.8923,476.9994,176.6,11.0375,12.0,4.88,3,clear,30.0,False,ok,1872805.4080000003,2026-08-31,1.0,435.0,533.0,420.0,True,2026-08-31,True,2026-08-31,False,,0.12,-0.18,stopped out,,,
QQ.L@2026-08-03,2026-08-24,QQ.L,Qinetiq,UK,FTSE250,Industrials,stage2_breakout,D,failed,False,Stage 2 to 3,5.7,20.4,24.6,-1.0253,54.0395,-51.0373,0.88,Bull,507.5,586.2452,515.8958,922.4,1199.12,12.0,4.78,3,clear,80.0,False,ok,9885014.249384737,2026-08-31,1.0,484.0,543.5,475.6,False,,False,,False,,,,watching,,,
RS1.L@2026-08-24,2026-08-24,RS1.L,RS Group,UK,FTSE250,Industrials,stage2_breakout,D,late,False,Stage 2,68.9,35.8,4.9,12.4113,54.0395,-43.6858,0.88,Bull,756.5,761.9563,670.5215,958.1231,1122.6216,12.0,2.15,0,clear,73.0,False,ok,9167346.785124876,2026-08-31,1.0,744.5,764.0,727.5,True,2026-08-31,False,,False,,0.02,-0.19,open,,,
SAIN.L@2026-08-03,2026-08-24,SAIN.L,Scottish American Investment Company,UK,FTSE250,Investment Trusts,stage2_breakout,D,live,False,Stage 2,24.6,59.7,20.1,0.3846,32.2009,-28.86,0.88,Bull,565.0,575.7909,524.1719,663.9635,737.5344,8.96,1.71,3,unknown,,,ok,2040677.367807068,2026-08-31,1.0,560.0,566.0,553.861,False,,False,,False,,,,watching,,,
SEQI.L@2026-07-27,2026-08-24,SEQI.L,Sequoia Economic Infrastructure Income Fund,UK,FTSE250,Financials,stage2_breakout,D,failed,False,Stage 1 to 2,9.5,54.3,27.3,-0.7622,5.961,-6.4711,0.88,Bull,85.5999984741211,88.618,80.6655,100.5312,110.5561,8.97,1.5,4,unknown,,,ok,2217274.782949577,2026-08-31,1.0,84.8,86.1,83.4,False,,False,,False,,,,watching,,,
SPI.L@2026-07-27,2026-08-24,SPI.L,Spire Healthcare,UK,FTSE250,Health Care Equipment & Services,stage2_breakout,D,late,False,Stage 2,57.1,50.3,7.2,6.7686,,,1.0,Bull,235.0,240.7444,211.8551,334.2096,411.5772,12.0,3.24,4,event_ahead,16.0,False,ok,2761433.232,2026-08-31,1.0,238.0,242.585,230.5,True,2026-08-31,False,,False,,0.06,-0.09,open,,,
TMPL.L@2026-08-03,2026-08-24,TMPL.L,Temple Bar Investment Trust,UK,FTSE250,Collective Investments,stage2_breakout,D,live,False,Stage 2,30.6,67.2,21.2,2.477,,,1.0,Bull,420.5,432.6816,381.4,513.7368,581.1576,11.85,1.58,3,unknown,,,ok,3344399.9719660957,2026-08-31,1.0,418.5,425.5,414.689,False,,False,,False,,,,watching,,,
TRIG.L@2026-08-03,2026-08-24,TRIG.L,The Renewables Infrastructure Group,UK,FTSE250,Investment Trusts,stage2_breakout,D,failed,False,Stage 2,24.9,55.3,17.5,-0.3944,32.2009,-30.0737,0.88,Bull,76.9000015258789,79.7363,70.1679,94.7935,107.4436,12.0,1.57,3,unknown,,,ok,4640291.759648621,2026-08-31,1.0,76.0,77.5,73.7,False,,False,,False,,,,watching,,,
TRST.L@2026-08-03,2026-08-24,TRST.L,Trustpilot,UK,FTSE250,Information Technology,stage2_breakout,D,late,False,Stage 2,75.2,48.8,7.1,26.5058,16.966,8.8407,1.15,Bull,292.20001220703125,306.7974,269.9817,468.6,603.64,12.0,4.39,3,event_ahead,22.0,False,ok,3727895.250899506,2026-08-31,1.0,282.4,297.8,260.8,False,,False,,False,,,,watching,,,
VSVS.L@2026-07-27,2026-08-24,VSVS.L,Vesuvius,UK,FTSE250,Industrials,stage4_breakdown,D,live,False,Stage 4,-47.0,8.5,43.8,-13.2262,54.0395,-56.3766,0.88,Bull,388.6000061035156,352.7681,395.1003,214.6776,97.6196,12.0,3.26,4,event_driven,199.0,True,ok,1691104.284283081,2026-08-31,1.0,378.8,397.0261,368.0,False,,False,,False,,,,watching,,,
VCT.L@2026-08-03,2026-08-24,VCT.L,Victrex,UK,FTSE250,Materials,stage2_breakout,D,late,False,Stage 2,72.0,28.7,2.0,17.8167,13.1178,2.9108,1.15,Bull,841.0,850.8367,748.7363,1161.1064,1419.5914,12.0,3.04,3,clear,99.0,False,ok,1418243.2866119384,2026-08-31,1.0,866.0,872.0,807.0,True,2026-08-24,False,,False,,0.21,0.15,open,,,
JDW.L@2026-08-24,2026-08-24,JDW.L,Wetherspoons,UK,FTSE250,Consumer Discretionary,stage2_breakout,D,late,False,Stage 2,70.6,36.9,3.2,16.157,67.4178,-51.6172,0.88,Bull,851.5,854.3072,751.7903,1149.536,1397.1647,12.0,2.88,0,clear,39.0,False,ok,1509760.315,2026-08-31,1.0,827.5,865.0,793.0,True,2026-08-24,False,,False,,0.1,-0.26,open,,,
CAPD.L@2026-07-27,2026-08-24,CAPD.L,Capital Limited,UK,FTSE_SMALL,Other Industrial Metals & Mining,stage4_breakdown,C,live,True,Stage 4,-29.1,11.7,36.0,-9.4119,,,1.0,Bull,113.0,94.1394,105.4362,38.7411,2.4213,12.0,4.9,4,unknown,,,thin,305128.28946546937,2026-08-31,1.0,114.5,120.0,108.0,False,,False,,False,,,,watching,,,
MACF.L@2026-08-24,2026-08-24,MACF.L,Macfarlane Group,UK,FTSE_SMALL,Packaging & Containers,stage2_breakout,D,failed,False,Stage 1 to 2,28.9,39.1,11.7,-0.6604,,,1.0,Bull,77.0,77.4283,68.1369,100.3363,119.8053,12.0,2.47,0,unknown,,,thin,116311.38709671402,2026-08-31,1.0,78.2,80.928,70.6,True,2026-08-24,False,,False,,0.38,0.08,open,,,
PHAR.L@2026-08-03,2026-08-24,PHAR.L,Pharos Energy,UK,FTSE_SMALL,Oil & Gas E&P,stage2_breakout,D,live,False,Stage 2,47.2,28.5,15.5,14.8452,,,1.0,Bull,30.0,35.0302,30.8265,48.5061,59.8709,12.0,3.21,3,clear,30.0,False,thin,174303.3755,2026-08-31,1.0,29.7,30.5,29.5,False,,False,,False,,,,watching,,,
SDY.L@2026-08-24,2026-08-24,SDY.L,Speedy Hire,UK,FTSE_SMALL,Rental & Leasing Services,stage4_breakdown,C,late,True,Stage 4,-66.1,3.3,43.2,-26.4422,,,1.0,Bull,18.059999465942383,17.6716,19.7922,9.4566,2.4831,12.0,3.87,0,unknown,,,thin,269015.37937563704,2026-08-31,1.0,17.24,19.58,17.0,True,2026-08-31,False,,False,,0.32,0.2,open,,,
TTG.L@2026-08-03,2026-08-24,TTG.L,TT Electronics,UK,FTSE_SMALL,Electronic Components,stage2_breakout,D,late,False,Stage 2,59.5,55.8,8.6,6.059,,,1.0,Bull,136.0,144.7129,127.3474,208.675,261.799,12.0,3.68,3,event_ahead,9.0,False,ok,174584.21585797117,2026-08-31,1.0,151.4,155.0,133.4,True,2026-08-31,False,,False,,0.59,0.39,open,,,
VANQ.L@2026-07-27,2026-08-24,VANQ.L,Vanquis Banking Group,UK,FTSE_SMALL,Credit Services,stage4_breakdown,C,late,True,Stage 4,-57.4,4.4,53.0,-32.828,,,1.0,Bull,80.5999984741211,72.5946,81.3059,30.0,1.875,12.0,4.89,4,event_driven,185.0,True,ok,619478.187,2026-08-31,1.0,82.8,85.0,75.2,False,,False,,False,,,,watching,,,
AGYS@2026-08-24,2026-08-24,AGYS,"Agilysys, Inc. - Common Stock",US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,62.7,24.8,2.8,8.5622,11.0791,-3.5007,0.88,Bull,117.87999725341795,120.1865,105.7642,173.5,218.3,12.0,3.7,0,clear,63.0,False,ok,20059535.199339963,2026-08-31,1.0,111.36,121.59,110.01,True,2026-08-24,False,,False,,0.1,-0.61,open,,,
AMPL@2026-08-24,2026-08-24,AMPL,"Amplitude, Inc. - Class A Common Stock",US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,70.8,25.4,2.0,41.7608,11.0791,26.0357,1.15,Bull,14.300000190734863,13.9476,12.2738,21.65,28.106,12.0,4.6,0,clear,72.0,False,ok,12488298.697993612,2026-08-31,1.0,13.02,14.76,12.55,True,2026-08-24,False,,False,,0.49,-0.55,open,,,
APPN@2026-08-24,2026-08-24,APPN,Appian Corporation - Class A Common Stock,US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,70.3,25.7,3.0,32.698,11.0791,17.4215,1.15,Bull,42.5099983215332,39.4538,34.7194,58.29,74.154,12.0,3.98,0,clear,73.0,False,ok,14813139.632985776,2026-08-31,1.0,38.37,44.06,37.73,True,2026-08-24,False,,False,,0.97,-0.23,open,,,
ASO@2026-08-24,2026-08-24,ASO,"Academy Sports and Outdoors, Inc. - Common Stock",US,USALL,Consumer Discretionary,stage4_breakdown,C,late,True,Stage 4,-71.3,3.8,55.4,-23.3767,-2.8047,-15.6073,0.88,Bull,43.5,42.6407,47.7576,17.488,1.093,12.0,4.92,0,event_ahead,16.0,False,ok,49974507.15024795,2026-08-31,1.0,44.94,46.59,42.02,True,2026-08-24,False,,False,,0.12,-0.45,open,,,
ATS@2026-08-03,2026-08-24,ATS,ATS Corporation Common Shares,US,USALL,Industrials,stage4_breakdown,C,late,True,Stage 4,-76.3,1.6,100.0,-37.8496,-6.222,-31.5574,0.7,Bull,19.209999084472656,18.4686,20.6848,7.656,0.4785,12.0,4.88,3,event_driven,72.0,True,ok,3283104.6814135774,2026-08-31,1.0,19.65,20.11,18.41,True,2026-08-31,False,,False,,0.03,-0.53,open,,,
AVPT@2026-08-24,2026-08-24,AVPT,"AvePoint, Inc. - Class A Common Stock",US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,50.5,28.8,4.3,3.3113,11.0791,-8.2024,0.88,Bull,14.0,14.1164,12.4224,18.805,22.793,12.0,2.77,0,clear,73.0,False,ok,17596106.998876892,2026-08-31,1.0,13.43,14.385,12.78,True,2026-08-24,False,,False,,0.16,-0.41,open,,,
AXG@2026-08-24,2026-08-24,AXG,Solowin Holdings - Class A Ordinary Share,US,USALL,Financials,stage4_breakdown,C,late,True,Stage 4,-79.5,4.1,55.7,-40.6769,0.9143,-41.2698,0.88,Bull,2.2300000190734863,2.389,2.6757,0.9896,0.0618,12.0,4.88,0,clear,129.0,False,ok,442493.59172532585,2026-08-31,1.0,2.24,2.46,2.19,True,2026-08-24,False,,False,,0.69,0.52,open,,,
AXGN@2026-08-24,2026-08-24,AXGN,"Axogen, Inc. - Common Stock",US,USALL,Health Care,stage2_breakout,D,late,False,Stage 2,79.8,31.9,4.5,41.5496,14.801,24.8814,1.15,Bull,51.470001220703125,52.1688,45.9086,74.58,93.396,12.0,3.58,0,clear,65.0,False,ok,30128806.72804269,2026-08-31,1.0,48.28,52.91,46.29,True,2026-08-24,False,,False,,0.12,-0.62,open,,,
BBUC@2026-08-24,2026-08-24,BBUC,Brookfield Business Corporation Class A Subordinate Voting Shares,US,USALL,Industrials,stage4_breakdown,C,late,True,Stage 4,-71.4,5.5,72.5,-23.6332,-6.222,-15.8284,0.7,Bull,27.96999931335449,27.4013,30.6894,17.9031,9.8256,12.0,2.89,0,clear,73.0,False,ok,6935644.068652856,2026-08-31,1.0,28.02,28.6154,26.93,True,2026-08-31,False,,False,,0.14,-0.19,open,,,
BFRI@2026-08-24,2026-08-24,BFRI,Biofrontera Inc. - Common Stock,US,USALL,Health Care,stage2_breakout,D,late,False,Stage 2,78.3,21.5,3.1,50.4567,14.801,30.3803,1.15,Bull,1.590000033378601,1.5623,1.3748,2.432,3.1616,12.0,4.64,0,clear,79.0,False,thin,130512.63816806278,2026-08-31,1.0,1.61,1.63,1.41,True,2026-08-24,False,,False,,0.36,0.25,open,,,
BGT@2026-08-24,2026-08-24,BGT,BlackRock Floating Rate Income Trust,US,USALL,Financials,stage2_breakout,D,failed,False,Stage 1,8.0,33.1,21.0,-3.7282,0.9143,-4.6217,0.88,Bull,11.109999656677246,11.1576,10.2223,12.5285,13.6714,8.38,1.47,0,unknown,,,ok,875358.7763620652,2026-08-31,1.0,11.03,11.17,10.8,True,2026-08-31,False,,False,,0.01,-0.14,open,,,
BOX@2026-08-24,2026-08-24,BOX,"Box, Inc. Class A Common Stock",US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,74.2,17.6,0.7,12.2248,11.0791,-0.0165,0.88,Bull,34.97999954223633,34.4332,30.3012,46.37,56.382,12.0,2.89,0,event_driven_and_ahead,1.0,True,ok,44861698.63151422,2026-08-31,1.0,35.19,36.34,32.664,True,2026-08-24,False,,False,,0.46,0.18,open,,,
BRZE@2026-08-24,2026-08-24,BRZE,"Braze, Inc. - Class A Common Stock",US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,68.3,29.6,1.9,22.9201,11.0791,9.2936,1.15,Bull,34.529998779296875,32.3795,28.494,48.2219,61.6555,12.0,4.08,0,event_ahead,15.0,False,ok,44053519.48671808,2026-08-31,1.0,31.96,35.02,29.72,True,2026-08-24,False,,False,,0.68,-0.11,open,,,
CCAP@2026-08-24,2026-08-24,CCAP,"Crescent Capital BDC, Inc. - Common Stock",US,USALL,Financials,stage4_breakdown,C,live,True,Stage 4,-69.9,7.3,42.9,-22.4827,0.9143,-23.1756,0.88,Bull,10.539999961853027,10.4004,11.6484,7.4287,4.9226,12.0,2.38,0,clear,79.0,False,ok,1834730.8159914487,2026-08-31,1.0,10.37,10.7942,10.26,True,2026-08-31,False,,False,,0.11,0.02,open,,,
CHCI@2026-08-24,2026-08-24,CHCI,"Comstock Holding Companies, Inc. - Class A Common Stock",US,USALL,Real Estate,stage2_breakout,D,late,False,Stage 2,76.3,20.3,3.8,23.7211,-1.4893,25.5632,1.0,Bull,20.049999237060547,20.4845,18.0263,29.04,36.296,12.0,3.48,0,clear,80.0,False,thin,230890.9702938169,2026-08-31,1.0,21.15,21.69,17.47,True,2026-08-31,False,,False,,0.49,0.27,open,,,
COLL@2026-08-24,2026-08-24,COLL,"Collegium Pharmaceutical, Inc. - Common Stock",US,USALL,Health Care,stage4_breakdown,C,late,True,Stage 4,-81.9,1.5,58.4,-39.5889,14.801,-48.148,0.88,Bull,25.350000381469727,24.5698,27.5182,10.188,0.6367,12.0,4.88,0,clear,73.0,False,ok,11676130.317545751,2026-08-31,1.0,23.53,28.25,23.37,True,2026-08-31,False,,False,,0.41,0.35,open,,,
CRON@2026-08-24,2026-08-24,CRON,Cronos Group Inc. - Common Share,US,USALL,Health Care,stage2_breakout,D,late,False,Stage 2,73.8,24.4,4.3,14.7829,14.801,-0.7932,0.88,Bull,3.380000114440918,3.3794,2.9738,4.6215,5.6628,12.0,3.06,0,clear,73.0,False,ok,2044817.73016516,2026-08-31,1.0,3.26,3.608,3.21,True,2026-08-24,False,,False,,0.56,-0.29,open,,,
CSR@2026-08-24,2026-08-24,CSR,D/B/A Centerspace Common Stock,US,USALL,Real Estate,stage4_breakdown,C,late,True,Stage 4,-70.7,8.8,45.6,-20.5289,-1.4893,-19.3413,0.88,Bull,52.47999954223633,52.5125,58.814,37.9904,25.7186,12.0,2.3,0,clear,70.0,False,ok,5474885.158003056,2026-08-31,1.0,52.9,55.03,52.0,True,2026-08-24,False,,False,,0.08,-0.06,open,,,
CTRI@2026-08-24,2026-08-24,CTRI,"Centuri Holdings, Inc. Common Stock",US,USALL,Utilities,stage4_breakdown,C,late,True,Stage 4,-70.2,1.2,79.2,-31.0977,-9.0407,-24.0699,0.7,Bull,20.31999969482422,20.5806,23.0503,8.54,0.5338,12.0,4.88,0,clear,72.0,False,ok,26881647.43141219,2026-08-31,1.0,20.54,21.39,19.9,True,2026-08-24,False,,False,,0.28,0.02,open,,,
CVI@2026-08-24,2026-08-24,CVI,CVR Energy Inc. Common Stock,US,USALL,Energy,stage2_breakout,D,late,False,Stage 2,78.7,27.7,4.3,21.8714,-0.762,,1.0,Bull,41.7599983215332,41.2055,36.2608,60.8413,77.3783,12.0,3.97,0,clear,65.0,False,ok,23447908.428076327,2026-08-31,1.0,44.5,44.65,37.32,True,2026-08-24,False,,False,,0.7,0.67,open,,,
CXM@2026-08-24,2026-08-24,CXM,"Sprinklr, Inc. Class A Common Stock",US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,65.8,29.1,1.8,13.5408,11.0791,0.5538,1.15,Bull,8.15999984741211,7.5443,6.639,10.085,12.233,12.0,2.81,0,event_ahead,9.0,False,ok,13256472.509457828,2026-08-31,1.0,5.91,8.275,5.87,True,2026-08-24,True,2026-08-31,False,,0.81,-1.81,stopped out,,,
DB@2026-08-24,2026-08-24,DB,Deutsche Bank AG Common Stock,US,USALL,Financials,stage2_breakout,D,late,False,Stage 2,60.3,48.2,4.7,7.5809,0.9143,6.6389,1.15,Bull,40.36000061035156,39.5314,34.7876,50.8843,60.3858,12.0,2.39,0,clear,65.0,False,ok,61499669.15136956,2026-08-31,1.0,41.33,41.56,38.07,True,2026-08-24,False,,False,,0.43,0.38,open,,,
DCBO@2026-08-24,2026-08-24,DCBO,Docebo Inc. - Common Shares,US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,67.8,26.1,0.0,9.3687,11.0791,-2.8928,0.88,Bull,25.59000015258789,25.7743,22.6814,36.01,44.658,12.0,3.31,0,clear,74.0,False,ok,1429313.7339448563,2026-08-31,1.0,24.77,27.0,24.3,True,2026-08-24,False,,False,,0.4,-0.32,open,,,
DV@2026-08-24,2026-08-24,DV,"DoubleVerify Holdings, Inc. Common Stock",US,USALL,Communication Services,stage2_breakout,D,late,False,Stage 2,73.0,28.2,0.0,10.6851,-6.222,21.6725,0.88,Bull,13.380000114440918,13.5842,11.9541,20.3046,25.8643,12.0,4.12,0,clear,73.0,False,ok,21509529.21418658,2026-08-31,1.0,13.36,13.41,13.29,False,,False,,False,,,,watching,,,
ECOR@2026-08-17,2026-08-24,ECOR,"electroCore, Inc. - Common Stock",US,USALL,Health Care,stage2_breakout,D,late,False,Stage 2,72.0,14.9,7.6,37.3799,14.801,19.9858,1.15,Bull,9.625,11.3677,10.0035,16.83,21.534,12.0,4.0,1,clear,72.0,False,thin,420774.6665923271,2026-08-31,1.0,9.21,10.67,8.75,False,,False,,False,,,,watching,,,
EDRY@2026-08-24,2026-08-24,EDRY,EuroDry Ltd. - Common Shares,US,USALL,Industrials,stage2_breakout,D,late,False,Stage 2,89.5,14.2,5.7,143.9885,-6.222,163.9236,0.88,Bull,50.375,47.9697,42.2134,74.96,97.448,12.0,4.69,0,clear,80.0,False,ok,532022.6310093468,2026-08-31,1.0,57.43,57.43,42.64,True,2026-08-24,False,,False,,1.64,1.64,open,,,
EOLS@2026-08-24,2026-08-24,EOLS,"Evolus, Inc. - Common Stock",US,USALL,Health Care,stage2_breakout,D,late,False,Stage 2,76.9,24.0,1.3,31.9697,14.801,13.4044,1.15,Bull,8.880000114440918,8.909,7.8399,13.52,17.384,12.0,4.31,0,clear,72.0,False,ok,3558679.628583531,2026-08-31,1.0,9.3,9.31,8.26,True,2026-08-24,False,,False,,0.38,0.37,open,,,
ESRT@2026-08-24,2026-08-24,ESRT,"Empire State Realty Trust, Inc. Class A Common Stock",US,USALL,Real Estate,stage4_breakdown,C,late,True,Stage 4,-76.6,4.5,54.0,-31.6241,-1.4893,-30.4095,0.88,Bull,4.590000152587891,4.5043,5.0448,2.4001,0.6321,12.0,3.89,0,clear,72.0,False,ok,6313362.563872878,2026-08-31,1.0,4.54,4.86,4.36,True,2026-08-31,False,,False,,0.27,-0.07,open,,,
ESTC@2026-08-24,2026-08-24,ESTC,Elastic N.V. Ordinary Shares,US,USALL,Information Technology,stage2_breakout,D,late,False,Stage 2,70.3,21.8,1.4,32.7043,11.0791,17.8808,1.15,Bull,99.91000366210938,90.4354,79.5831,134.37,171.298,12.0,4.05,0,event_driven_and_ahead,3.0,True,ok,75959901.07618645,2026-08-24,0.0,99.91,108.0,78.79,True,2026-08-24,True,2026-08-24,False,,1.62,0.87,stopped out,,,
FER@2026-08-24,2026-08-24,FER,Ferrovial N.V. - Ordinary Shares,US,USALL,Industrials,stage4_breakdown,C,late,True,Stage 4,-66.4,5.3,74.7,-17.6921,-6.222,-9.5609,0.7,Bull,58.72999954223633,59.9178,67.108,46.8222,35.7198,12.0,1.82,0,clear,64.0,False,ok,66374723.66326139,2026-08-31,1.0,58.05,63.53,57.56,True,2026-08-24,False,,False,,0.33,0.26,open,,,
FNKO@2026-08-24,2026-08-24,FNKO,"Funko, Inc. - Class A Common Stock",US,USALL,Consumer Discretionary,stage2_breakout,D,late,False,Stage 2,79.5,13.7,7.0,52.0362,-2.8047,65.1458,1.0,Bull,7.099999904632568,7.2319,6.364,11.18,14.492,12.0,4.55,0,clear,73.0,False,ok,2585828.6242238265,2026-08-24,0.0,7.1,7.35,6.355,True,2026-08-24,True,2026-08-24,False,,0.14,-0.15,stopped out,,,
FRHC@2026-08-24,2026-08-24,FRHC,Freedom Holding Corp. - Common Stock,US,USALL,Financials,stage2_breakout,D,late,False,Stage 2,71.1,45.2,0.3,9.9239,0.9143,8.8996,1.15,Bull,174.85000610351562,176.4173,155.2472,253.7958,319.0444,12.0,3.66,0,clear,74.0,False,ok,12292056.996735658,2026-08-31,1.0,164.54,176.19,156.055,False,,False,,False,,,,watching,,,
